Name	CPU	RAM	GPU	DISK	DISPLAY	Old Price	New Price
Laptop MSI WS66 10TM (Core i9-10980HK | 64GB | 1TB | RTX 5000 16GB | 15.6 inch UHD | Win Pro | Đen)	Intel® Core™ i9-10980HK	64GB(32GBx2) DDR4 3200MHz	Nvidia Quadro RTX 5000 16GB GDDR6	1TB NVMe PCIe Gen3x4 SSD	15.6 inch FHD (1920*1080), 144Hz 72%NTSC IPS-Level, close to 100%sRGB	None	Liên hệ
Laptop MSI WS66 10TM (Core i9-10980HK | 32GB | 1TB | RTX 5000 16GB | 15.6 inch UHD | Win Pro | Đen)	Intel® Core™ i9-10980HK	32GB (16GBx2) DDR4-2666MHz	Nvidia Quadro RTX 5000 16GB GDDR6	1TB NVMe PCIe Gen3x4 SSD	15.6 inch UHD (3840*2160), 4K Thin Bezel, Adobe 100%	None	Liên hệ
Laptop MSI WF65 10TH (Core i7-10750H | 16GB | 256GB SSD + 1TB HDD | P620 4GB | 15.6 inch FHD | Win 10 Pro | Xám)	Intel® Core™ i7-10750H	16GB DDR4-2666MHz	Nvidia Quadro P620 4GB GDDR5	256GB NVMe PCIe SSD + 1TB (SATA) 7200rpm	15.6 inch FHD (1920*1080), IPS-Level 60Hz 45%NTSC Thin Bezel	None	Liên hệ
Laptop MSI WF75 10TK (Core i7-10750H | 32GB | 512GB SSD + 1TB HDD | RTX 3000 6GB | 17.3 inch FHD | Win 10 Pro | Xám)	Intel® Core™ i7-10750H	32GB (16GBx2) DDR4-2666MHz	Nvidia Quadro RTX 3000 6GB GDDR6	512GB NVMe PCIe Gen3x4 SSD + 1TB (SATA) 7200rpm	17.3 inch FHD (1920*1080), IPS-Level 144Hz 72%NTSC Thin Bezel, close to 100%sRGB	None	Liên hệ
Laptop MSI WS66 10TL (Core i7-10875H | 32GB | 1TB | RTX 4000 8GB | 15.6 inch FHD | Win10 Pro	Intel® Core™ i7-10875H	32GB (16GBx2) DDR4-2666MHz	Nvidia Quadro RTX 4000 8GB GDDR6	1TB NVMe PCIe Gen3x4 SSD	15.6 inch FHD (1920*1080), IPS-Level 144Hz 72%NTSC Thin Bezel, close to 100%sRGB	None	Liên hệ
Laptop MSI WS75 10TM (Intel Xeon W-10855M | 32GB | 2TB | RTX 5000 16GB | 17.3 inch UHD | Win Pro)	Intel® Xeon® W-10855M	32GB (16GBx2) DDR4-3200Mhz	Nvidia Quadro RTX 5000 16GB GDDR6	2TB NVMe PCIe Gen3x4 SSD	17.3 inch UHD (3840*2160), HDR1000 mini LED, 60Hz DCI-P3 100%	None	Liên hệ
Laptop HP Elite Dragonfly G2 25W59AV (Core i7-1165G7 | 16GB | 1TB | Intel Iris Xe | 13.3 inch FHD | Win 10 Pro | Xanh)	Intel® Core™ i7-1165G7	16GB LPDDR4x 4266MHz onboard	Intel® Iris® Xᵉ Graphics	1TB PCIe® NVMe™ SSD	13.3 inch FHD (1920 x 1080), IPS, BrightView, 1000 nits, 72% NTSC - Cảm ứng	None	51990000
Laptop HP Omen 15-ek0079TX 26Y69PA	Intel® Core™ i7-10750H	16GB(2 x 8GB) DDR4-2933Mhz SDRAM	NVIDIA GeForceRTX 2060 6GB GDDR6	1TB PCIe® NVMe™ M.2 SSD	15.6 inch, FHD (1920 x 1080), 300 Hz, 3 ms response time, IPS, micro-edge, anti-glare, 300 nits, 100% sRGB	54990000	48990000
Laptop HP Omen 15-ek0078TX 26Y68PA	Intel® Core™ i7-10750H	16GB(2 x 8GB) DDR4-2933Mhz SDRAM	NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q design	1TB PCIe® NVMe™ M.2 SSD	15.6 inch, FHD (1920 x 1080), 300 Hz, 3 ms response time, IPS, micro-edge, anti-glare, 300 nits, 100% sRGB	57490000	50990000
Laptop MSI GE66 Raider 10UG-205VN	Intel® Core™ I7-10870H	16GB(8GBx2) DDR4-3200Mhz	NVIDIA® GeForce RTX 3070 8GB GDDR6	2TB NVMe PCIe Gen3x4 SSD	15.6 inch FHD (1920 x 1080) IPS with 72% NTSC, 300Hz, Thin Bezel, 100% sRGB	63990000	57990000
Laptop MSI GP66 Leopard 10UE-206VN	Intel® Core™ I7-10870H	16GB(8GBx2) DDR4-3200Mhz	NVIDIA® GeForce RTX 3060 6GB GDDR6	1TB NVMe PCIe Gen3x4 SSD	15.6 inch FHD (1920x1080), 144Hz, IPS-Level	45990000	44990000
Laptop HP ProBook 450 G8 2Z6K7PA	Intel® Core i5-1135G7	4GB(1 x 4GB) DDR4 3200Mhz	Intel® Iris® Xᵉ Graphics	256GB PCIe® NVMe™ SSD	15.6 inch, FHD (1920 x 1080), IPS, narrow bezel, anti-glare, 250 nits, 45% NTSC	58490000	17990000
Laptop HP ProBook 440 G8 2Z6J4PA	Intel® Core i7-1165G7	8GB(1 x 8GB) DDR4 3200Mhz	Intel® Iris® Xᵉ Graphics	512GB PCIe® NVMe™ SSD	14.0 inch diagonal, HD (1366 x 768), micro-edge, anti-glare, 250 nits, 45% NTSC	17990000	23990000
Laptop HP Elite Dragonfly 6FW25AV	Intel® Core™ i7-8565U	16GB LPDDR3 2133MHz	Intel UHD Graphics	1TB SSD	13.3 inch FHD - Cảm ứng	52990000	51890000
Laptop HP 14s-dk1062au 1B9Q1PA - Natural Silver	AMD Ryzen 3-3250U (2.6 GHz base clock, up to3.5 GHz max boost clock, 4MB)	4GB (1x4GB) DDR4 2400Mhz	Radeon Vega 3 Graphics	512GB PCIe M.2 SSD	14.0 inch HD (1366x768) diagonal HD SVA BrightView micro-edge WLED-backlit	51890000	10990000
Laptop HP ProBook 445 G7 1A1A5PA	AMD Ryzen™ 5-4500U	4GB(4GBx1)	AMD Radeon™ Graphics	256 GB PCIe NVMe SSD	14.0 inch diagonal LED UWVA Anti-Glare FHD (1920x1080) with 2 Antennas, no webcam, 250 nits	16590000	15890000
Laptop HP ProBook 455 G7 1A1B0PA	AMD Ryzen™ 5-4500U	8GB (8GBx1) DDR4 3200Mhz	AMD Radeon™ Graphics	512GB PCIe NVMe M.2 SSD	15.6 inch diagonal LED UWVA Anti-Glare FHD (1920x1080) with 2 Antennas, and Webcam, 250 nits	18290000	17490000
Laptop HP Zbook Firefly 14 G7 8VK70AV	Intel Core i5-10210U	8GB (1x8GB) DDR4 2666Mhz	NVIDIA Quadro P520 4GB GDDR5	256GB M.2 2280 PCIe NVMe SSD	14.0 inch diagonal FHD (1920x1080) LED UWVA Anti-Glare (250 Nits)	17490000	31900000
Laptop HP Zbook Firefly 14 G7 8VK71AV	Intel Core i7-10510U	16GB (1x16GB) DDR4 2666Mhz	NVIDIA Quadro P520 4GB GDDR5	512GB M.2 2280 PCIe NVMe SSD	14.0 inch diagonal FHD (1920x1080) LED UWVA Anti-Glare (250 Nits)	31900000	38900000
Laptop HP Probook 455 G7 1A1A9PA	AMD Ryzen™ 5-4500U	4GB (1 x 4GB) DDR4-3200Mhz SDRAM	AMD Radeon™ Graphics	256 GB PCIe® NVMe™ M.2 SSD	15.6 inch diagonal, FHD (1920 x 1080), IPS, anti-glare, 250 nits, 45% NTSC	16590000	15790000
Laptop HP 340s G7 224L0PA	Intel® Core™ i3-1005G1	4GB(1 x 4GB) DDR4-2666Mhz	Intel® UHD Graphics	512GB PCIe® NVMeTM M.2 SSD10	14.0 inch diagonal HD(1366 x 768) SVA anti-glare WLED-backlit slim, 250 nits, 45% NTSC	11990000	11490000
Laptop HP EliteBook x360 1030 G7 230P5PA	Intel® Core™ i7-10710U	16GB LPDDR4 2933Mhz (onboard)	Intel® UHD Graphics	512GB PCIe® NVMe™ SSD + 32GB Optane	13.3 inch diagonal, FHD (1920 x 1080), Cảm ứng, IPS, micro-edge, anti-glare, 1000 nits, 72% NTSC, HP Sure View integrated privacy screen	48990000	47390000
Laptop HP EliteBook x360 1040 G7 230P8PA	Intel® Core™ i7-10710U	16GB LPDDR4 2933Mhz (onboard)	Intel® UHD Graphics	512GB PCIe® NVMe™ SSD + 32GB Optane	14.0 inch diagonal, FHD (1920 x 1080), Cảm ứng, IPS, anti-glare, 1000 nits, 72% NTSC, HP Sure View Reflect integrated privacy screen	48990000	47390000
Laptop HP EliteBook 840 G7 1A1J8PA	Intel® Core™ i5-10210U	8GB (1 x 8GB) DDR4 2666Mhz	Intel® UHD Graphics 620	256 GB PCIe® NVMe™ SSD	14.0 inch diagonal, FHD (1920 x 1080), IPS, anti-glare, 250 nits, 45% NTSC	47390000	Liên hệ
Laptop HP EliteBook x360 830 G7 230L4PA	Intel® Core™ i5-10210U	8GB (1 x 8GB) DDR4 2666Mhz	Intel® UHD Graphics 620	512 GB PCIe® NVMe™ SSD + 32GB	13.3 inch diagonal, FHD (1920 x 1080), IPS, anti-glare, 400 nits, 72% NTSC - Cảm ứng	36990000	36390000
Laptop HP Probook 450 G8 2H0V8PA	Intel® Core™ i5-1135G7	8GB (8GBx1) DDR4 3200Mhz	Intel® Iris® Xᵉ Graphics	512GB PCIe® NVMe™M2 SSD	15.6 inch diagonal FHD (1920 x 1080) IPS anti-glare WLED-backlit, 250 nits, 45% NTSC	19990000	18990000
Laptop HP 14s-dq2016TU 2Q5W9PA	Intel® Core™ i5-1135G7	8GB DDR4 2666Mhz	Intel® Iris® Xe Graphics	512GB PCIe® NVMe™ M.2 SSD	14.0 inch	16690000	16190000
Laptop HP ProBook 450 G8 2Z6L1PA	Intel® Core i7-1165G7	8GB(1 x 8GB) DDR4 3200Mhz	Intel® Iris® Xe Graphics	512GB PCIe® NVMe™ SSD	15.6 inch FHD (1920 x 1080), IPS, anti-glare, 250 nits, 45% NTSC	23990000	22690000
Laptop Dell Inspiron 7400 N4I5206W (Core i5-1135G7/ RAM 8GB/ 512GB SSD/ MX350 2GB/ 14.5 inch IPS QHD/ Win 10/ Bạc)	Intel® Core™ i5-1135G7	8GB LPDDDR4 4267MHz	NVIDIA® GeForce® MX350 2GB GDDR5	512GB M.2 PCIe NVMe	14.5 inch IPS QHD(2560 x 1600) Truelife 300nits 100%sGRB	22690000	Liên hệ
Laptop Dell XPS 15 9500 70221010 (P91F001)	Intel® Core™ i7-10750H	16GB(2x8GB) DDR4 2933MHz	NVIDIA GeForce GTX 1650 Ti 4GB GDDR6	512GB M.2 PCIe NVMe	15.6inch 4KUHD (3840 x 2400) Inf inityEdge Anti-Reflective Touc h IPS 100% AdobeRGB 500-Nits d isplay	60990000	57990000
Laptop Apple Macbook Pro 2020 MXK32SA/A (Space Grey)	Intel Core i5	8GBLPDDR3 2133MHz	Intel Iris Plus Graphics 645	256GB SSD	13.3 inch Retina	34990000	32990000
Laptop đồ họa ConceptD 3 Ezel Pro CC314-72P-75EG NX.C5KSV.001 (i7 10750H/16GB RAM/1TB SSD/Quadro™ T1000 4GB/14 inch FHD Touch/Bút/Win10 Pro/Trắng)	Intel Core i7-10750H	16GB DDR4 2666MHz	NVIDIA® Quadro™ T1000 4GB GDDR6	1TB SSD NVMe M.2 PCIe Gen 3 x 4	14 inch FHD (1920 x 1080) IPS, w/AES, 60Hz - Cảm ứng	32990000	52000000
Laptop đồ họa ConceptD 3 Ezel CC314-72G-75SM NX.C5JSV.002 (i7 10750H/16GB RAM/1TB SSD/GTX1650Ti 4G/14 inch FHD Touch/Bút/Win10 Pro/Trắng)	Intel Core i7-10750H	16GB DDR4 2666MHz	nVidia GeForce GTX 1650 Ti 4GB GDDR6	1TB SSD NVMe M.2 PCIe Gen 3 x 4	14 inch FHD (1920 x 1080) IPS, w/AES, 60Hz - Cảm ứng	52000000	52000000
Laptop đồ họa ConceptD 7 Ezel Pro CC715-91P-X8CX NX.C5FSV.001 ( Xeon W-10885M/32GB RAM/2TB SSD/RTX™ 5000 16GB/15.6 inch 4K IPS Touch/Win10 Pro/Trắng)	Intel® Xeon® W-10885M	32GB DDR4 2400Mhz so-dim	NVIDIA® Quadro RTX™ 5000 with Max-Q 16GB GDDR6	2TB SSD NVMe M.2 PCIe Gen 3 x 4	15.6 inch UHD (3840 x 2160) Acer ComfyView 4K LED LCD/Pen, 60Hz - Cảm ứng	52000000	150000000
Laptop đồ họa ConceptD 7 Ezel CC715-71-7940 NX.C5ESV.002 (i7 10875H/32GB RAM/1TB SSD/RTX 2060 6GB/15.6 inch 4K IPS Touch/Win10 Pro/Trắng)	Intel® Core™ i7-10875H	32GB DDR4 2400Mhz so-dim	NVIDIA® GeForce RTX™ 2060 6GB GDDR6	1TB SSD NVMe M.2 PCIe Gen 3 x 4	15.6 inch UHD (3840 x 2160) Acer ComfyView 4K LED LCD/Pen, 60Hz - Cảm ứng	150000000	80000000
Laptop Apple Macbook Pro 2020 MXK62SA/A (Silver)	Intel Core i5	8GBLPDDR3 2133MHz	Intel Iris Plus Graphics 645	256GB SSD	13.3 inch Retina	34990000	32990000
Laptop Dell Mobile Precision Workstation M5550 i710850H CTO	Intel Core Processor i7-10850H	16GB (2X8GB) DDR4 2933Mhz	NVIDIA Quadro T2000 4GB	256GB M.2 PCIe NVMe SSD	15.6 inch UltraSharp FHD+ (1920x1200)IGZO4, 1920x1200,AG,NT, w/Prem Panel Guar, 100% sRGB, Titan Gray w/ IR Camera	65990000	62900000
Laptop Dell Mobile Precision Workstation M7550 i710850H CTO	Intel Core Processor i7-10850H	16GB (2X8GB) DDR4 2933Mhz	NVIDIA Quadro RTX 4000 w/8GB GDDR6	512GB M.2 PCIe NVMe SSD	15.6 inch FHD, 1920x1080, 60Hz, Anti-Glare, Non-Touch, 100% DCIP3, 500 Nits, WVA	79900000	76900000
Laptop Asus ROG ZEPHYRUS S GX502LWS-HF070T	Intel Core i7-10875H Processor	16GB DDR 4 2666MHz (onboard)	nVidia Geforce RTX 2070 Super 8GB	1TB SSD nvme PCI-express	15.6 inch FHD (1920×1080) IPS, 300Hz, G-sync	61990000	59890000
Laptop Apple Macbook Pro 2020 MWP72SA/A (Silver)	Intel Core i5	16GB LPDDR4 3733 MHz	Intel Iris Plus Graphics 645	512GB SSD	13.3 inch Retina	47990000	46590000
Laptop Apple Macbook Pro 2020 MWP42SA/A (Space Grey)	Intel Core i5	16GB LPDDR4 3733 MHz	Intel Iris Plus Graphics 645	512GB SSD	13.3 inch Retina	47990000	46590000
Laptop Asus ROG Zephyrus Duo 15 GX550LXS-HC055R	Intel® Core™ I9-10980HK	32GB DDR4 3200MHz on board	nVidia Geforce RTX 2080 Super Max-Q-8GB GDDR6	1TB M.2 NVMe PCIe 3.0 x4 + 1TB SSD with RAID 0 support	15.6-inch, Non-glare UHD (3840 x 2160), IPS panel 60Hz, 100% Adobe RGB, Pantone® Validated	46590000	120000000
Laptop Asus ZenBook UX325EA-KG363T (i5 1135G7/8GB RAM/512GB SSD/13.3 FHD/Win10/Cáp USB to LAN,USB C-Audio/Xám)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	13.3 FHD	24299000	23999000
Laptop Asus Gaming  ROG Flow 13 GV301QC-K6029T (R9 5980HS/32GB RAM/1TB SSD/13.4 Touch /RTX3050 4GB+RTX 3080 16GB cắm ngoài/Win10/Bút/Túi/Đen)	AMD R9 5980HS	32GB	RTX3050 4GB + RTX 3080 16GB cắm ngoài	1TB SSD	13.4 inch FHD cảm ứng	79999000	77999000
Laptop Lenovo Thinkpad X1 Gen 9 (20XW0076VN) (i5 1135G7/8GB RAM/512GB SSD/14 WUXGA/Win Pro/Đen)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	14 inch WUXGA	46099000	44999000
Laptop Lenovo Legion 7 16ACHG6 (82N60039VN) (R9 5900HX/32GB RAM/1TB SSD/16 QWXGA 165hz/RTX3080 16G/Win/Xám)	AMD R9 5900HX	32GB	Nvidia RTX3080 16G	1TB SSD	16 inch QWXGA 165hz	80799000	78999000
Laptop Acer Gaming Predator Triton 300 (PT315-53-71DJ) (NH.QDSSV.001) (i7 11800H/16GB RAM/512GB SSD/RTX 3070 8G/15.6 inch QHD 165Hz/Win10/Đen) (2021)	Intel core i7 11800H	16GB	Nvidia RTX 3070 8G	512GB SSD	15.6 inch QHD 165Hz	None	49999000
Laptop Dell Vostro 5510 (70253901) (i5 11300H/8GB RAM/512GB SSD/15.6  inch FHD /Win10+Office/Xám) (2021)	Intel Core i5 11300H	8GB	Onboard	512GB SSD	15.6 inch FHD	22999000	22499000
Laptop Dell Vostro 3400 (70253900) (i5 1135G7/8GB RAM/256GB SSD/14.0 inch FHD/Win10+Office/Đen)	Intel Core i5 1135G7	8GB	Onboard	256GB SSD	14 inch FHD	19489000	18699000
Laptop Dell Inspiron 3505 (Y1N1T5) (R5 3500U 8GB RAM/512GB SSD/15.6 inch FHD/Win10+Office/Đen)	AMD R5 3500U	8GB	Onboard	512GB SSD	15.6 inch FHD	20989000	20489000
Laptop Dell Inspiron 3505 (Y1N1T3) (R3 3250U 8GB RAM/256GB SSD/15.6 inch FHD/Win10+Office/Đen)	AMD R3 3250U	8GB	Onboard	256GB SSD	15.6 inch FHD	15989000	15489000
Laptop Dell Vostro 15 V3500C (P90F006CBL) (i5 1135G7/8GB RAM/512Gb SSD/15.6 inch FHD/MX330 2GB/Win10+Office/Đen)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	15.6 inch FHD	22989000	22489000
Laptop Dell Inspiron N3511A  (P112F001ABL) (i3 1115G4/4GB RAM/256GB SSD/15.6 inch FHD/Win10+Office/Đen)	Intel Core i3 1115G4	4GB	Onboard	256GB SSD	15.6 inch FHD	16489000	15299000
Laptop Dell Vostro 3500 (i5-1135G7/ 8GB/256GB SSD/ 15.6 inchFHD/ MX330 2G/Ubuntu/Đen) (NK_Bảo hành tại HACOM)	Intel Core i5 1135G7	8GB	Nvidia MX330 2GB	256GB SSD	15.6 inch FHD	20989000	19999000
Laptop Dell Vostro 5415(V4R55500U015W) (R5 5500U 8GB RAM/512GB SSD/14.0 inch FHD/Win10+Office HS 19/Xám) (2021)	AMD R5 5500U	8GB	Onboard	512GB SSD	14 inch FHD	20989000	20689000
Laptop Acer Gaming Predator Helios 300 PH315-54-74RU (NH.QC1SV.002) (i7 11800H/16GB Ram/512GB SSD/RTX3070 8G/15.6 inch QHD 165Hz/Win 10/Đen) (2021)	Intel Core i7 11800H	16GB	Nvidia RTX3070 8G	512GB SSD	15.6 inch QHD 165Hz	45989000	44999000
Laptop Dell Inspiron 5415(70262929) (R5 5500U 8GB RAM/256GB SSD/14.0 inch FHD/Win10+Office HS 19/Bạc) (2021)	AMD R5 5500U	8GB	Onboard	256GB SSD	14 inch FHD	20489000	19999000
Laptop Dell Vostro 3500 (i3-1115G4/ 4GB/1TB HDD + 128GB SSD/ 15.6 inch HD/ Ubuntu/Đen) (NK_Bảo hành tại HACOM)	Intel Core i3-1115G4	4GB	Onboard	1TB HDD + 128GB SSD	15.6 inch HD	14499000	13799000
Laptop Dell Inspiron 5515 (P106F003ASL) (R5 5500U 8GBRAM/256GB SSD/15.6 inch FHD/Win10+Office HS 19/Bạc) (2021)	AMD R5 5500U	8GB	Onboard	256GB SSD	15.6 inch FHD	20499000	19999000
Laptop Dell Vostro 3400 ((YX51W1) (i5 1135G7/4GB RAM/256GB SSD/MX330 2G/14.0 inch FHD/Win10/Đen)	Intel Core i5 1135G7	4GB	Nvidia MX330 2GB	256GB SSD	14 inch FHD	21999000	19799000
Laptop Dell Vostro 3400 (V4I7015W) (i7 1165G7 8GBRAM/512GB SSD/MX330 2G/14.0 inch FHD/Win10/Đen)	Intel Core i7 1165G7	8GB	Nvidia MX330 2GB	512GB SSD	14 inch FHD	24999000	23999000
Laptop Dell Vostro 15 3500 (V5I3001W) (i3 1115G4/8GB RAM/256GB SSD/15.6 inch FHD/Win10/Đen)	Intel Core i3 1115G4	8GB	Onboard	256GB SSD	15.6 inch FHD	16299000	15599000
Laptop Dell Latitude 3520 (70251603) (i3 1115G4 4GB RAM/256GB SSD/15.6 inch HD/Fedora/Đen) (2021)	Intel Core i3 1115G4	4GB	Onboard	256GB SSD	15.6 inch HD	15699000	14999000
Laptop Dell Latitude 3420 (L3420I5SSD) (i5 1135G7 8GB RAM/256GB SSD/14.0 inch HD/Fedora/Đen) (2021)	Intel Core i5 1135G7	8GB	Onboard	256GB SSD	14.0 inch HD	20999000	20799000
Laptop Dell Vostro 3500 (7G3982) (i7 1165G7/8GB RAM/512GB SSD/MX330 2G/15.6 inch FHD/Win10/Đen) (HÀNG THANH LÝ - MỚI 95%)	Intel Core i7 1165G7	8GB	Nvidia MX330 2GB	512GB SSD	15.6 inch FHD	24229000	21699000
"Microsoft Surface Pro 7 (PVT-00015/RQQ-00001) (i7 1065G7/16GB RAM/256GB SSD/12.3""/Win10 Home/Đen)(Bảo hành tại HACOM)"	Intel Core i7 1065G7	16GB RAM	Onboard	256GB SSD	"12.3"" PixelSense"	48989000	34999000
"Microsoft Surface Pro 7 (PUV-00016/PUV-00021/RQP-00001) (i5 1035G4/8GB RAM/256GB SSD/12.3""/Win10 Home/Đen)(Bảo hành tại HACOM)"	Intel Core i5 1035G4	8GB	Onboard	256GB SSD	12.3 inch	29289000	24999000
"Microsoft Surface Pro 7 (i5 1035G4/8GB RAM/256GB SSD/12.3""/Win10 Home/Bạc) (Bảo hành tại HACOM)"	Intel Core i5 1035G4	8GB RAM	Onboard	256GB SSD	"12.3"""	29289000	24999000
Laptop MSI Prestige 15 A11SCX (209VN) (i7 1185G7/16GB/512GB SSD/1650 Max Q/15.6FHD/Win10/Xám)	Intel Core i7 1185G7	16GB	NVIDIA GTX 1650 Max Q 4GB	512GB SSD	15.6 inch FHD	35339000	34329000
Surface Laptop Go (THH-00035)(i5 1035G1/8GB RAM/128GB SSD/12.4 Cảm ứng/Win 10/Vàng)(Bảo hành tại HACOM)	Intel Core i5 1035G1	8GB	Onboard	128GB SSD	12.4 inch cảm ứng	24239000	19189000
Surface Laptop Go (THH-00024) (i5 1035G1/8GB RAM/128GB SSD/12.4 Cảm ứng/Win 10/Xanh)(Bảo hành tại HACOM)	Intel Core i5 1035G1	8GB	Onboard	128GB SSD	12.4 inch cảm ứng	24239000	18999000
Surface Laptop Go (THH-00001)(i5 1035G1/8GB RAM/128GB SSD/12.4 Cảm ứng/Win 10/Bạc)(Bảo hành tại HACOM)	Intel Core i5 1035G1	8GB	Onboard	128GB SSD	12.4 inch cảm ứng	24239000	18999000
Surface Laptop Go (THJ-00035) (i5 1035G1/8GB RAM/256GB SSD/12.4 Cảm ứng/Win 10/Vàng)(Bảo hành tại HACOM)	Intel Core i5 1035G1	8GB	Onboard	256GB SSD	12.4 inch cảm ứng	27269000	21499000
Surface Laptop Go (THJ-00001)(i5 1035G1/8GB RAM/256GB SSD/12.4 Cảm ứng/Win 10/Bạc)(Bảo hành tại HACOM)	Intel Core i5 1035G1	8GB	Onboard	256GB SSD	12.4 inch cảm ứng	27269000	21499000
Surface Laptop Go (THJ-00024)(i5 1035G1/8GB RAM/256GB SSD/12.4 Cảm ứng/Win 10/Xanh)(Bảo hành tại HACOM)	Intel Core i5 1035G1	8GB	Onboard	256GB SSD	12.4 inch cảm ứng	27269000	21499000
Laptop HP Envy 13-ba1030TU (2K0B6PA) (i7 1165G7/8GB RAM/512GB SSD/13.3 inch FHD/FP/Win10/Office/Vàng)	Intel Core i7 1165G7	8GB	Onboard	512GB SSD	13.3 inch FHD	30399000	29999000
Laptop MSI Prestige 14 EVO A11M 089VN (i7 1185G7/16GB RAM/512GBSSD/14.0 inch FHD/Win10/Xám)	Intel Core i7 1185G7	16GB	Onboard	512GB SSD	14 inch FHD	30289000	28999000
Laptop MSI Gaming Bravo 15 A4DCR (270VN) (R5-4600H/8GB RAM/256GBSSD/RX 5300 3GB/15.6 inch FHD 144Hz/Win 10/Đen) (2020)	AMD Ryzen 5 4600H	8GB	Radeon RX5300 3GB	256GB SSD	15.6 inch FHD 144hz	19689000	18679000
Laptop Acer Aspire 5 A515-56-54PK (NX.A1GSV.002) (i5 1135G7/8GB RAM/512GB SSD/15.6 inch FHD/Win10/Bạc)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	15.6 inch FHD	18679000	18099000
Laptop Acer Aspire 5 A514-54-540F (NX.A28SV.005) (i5 1135G7/8GB RAM/512GB SSD/14.0 inch FHD/Win10/Bạc)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	14 inch FHD	18679000	18489000
Laptop Dell Vostro 3405 (V4R53500U001W) (R5 3500U 4GB RAM/256GB SSD/14.0 inch FHD/Win10/Đen)	AMD R5 3500U	4GB	Onboard	256GB SSD	14 inch FHD	16499000	14999000
Laptop Dell Vostro 3405 (V4R53500U003W) (R5 3500U 8GB RAM/512GB SSD/14.0 inch FHD/Win10/Đen)	AMD R5 3500U	8GB	Onboard	512GB SSD	14 inch FHD	18499000	16699000
Laptop Dell Inspiron 7306 (N3I5202W) (i5 1135G7 8GB RAM/512GB SSD/13.3 inch FHD 300nits Touch/Bút cảm ứng/Win10/Đen)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	13.3 inch FHD Touch	27969000	27069000
Apple Macbook Air 13 (MGN63SA/A) (Apple M1/8GB RAM/256GB SSD/13.3 inch IPS/Mac OS/Xám) (NEW)	Apple M1	8GB	Onboard	256GB SSD	13.3 inch Retina IPS	27259000	25699000
Apple Macbook Air 13 (MGN93SA/A) (Apple M1/8GB RAM/256GB SSD/13.3 inch IPS/Mac OS/Bạc) (NEW)	Apple M1	8GB	Onboard	256GB SSD	13.3 inch Retina IPS	27259000	25699000
Apple Macbook Air 13 (MGND3SA/A) (Apple M1/8GB RAM/256GB SSD/13.3 inch IPS/Mac OS/Vàng) (NEW)	Apple M1	8GB	Onboard	256GB SSD	13.3 inch Retina IPS	27259000	25699000
Apple Macbook Air 13 (MGN73SA/A) (Apple M1/8GB RAM/512GB SSD/13.3 inch IPS/Mac OS/Xám) (NEW)	Apple M1	8GB	Onboard	512GB SSD	13.3 inch Retina IPS	34329000	32309000
Apple Macbook Pro 13 Touchbar (MYD82SA/A) (Apple M1/8GB RAM/256GB SSD/13.3 inch IPS/Mac OS/Xám) (NEW)	Apple M1	8GB	Onboard	256GB SSD	13.3 inch Retina IPS	35339000	32989000
Apple Macbook Pro 13 Touchbar (MYD92SA/A) (Apple M1/8GB RAM/512GB SSD/13.3 inch IPS/Mac OS/Xám) (NEW)	Apple M1	8GB	Onboard	512GB SSD	13.3 inch Retina IPS	40389000	38069000
Apple Macbook Pro 13 Touchbar (MYDC2SA/A) (Apple M1/8GB RAM/512GB SSD/13.3 inch IPS/Mac OS/Bạc) (NEW)	Apple M1	8GB	Onboard	512GB SSD	13.3 inch Retina IPS	40389000	38069000
Laptop Dell Inspiron N7306 (P125G002N7306A) (i7 1165G7 16GB RAM/512GB SSD/13.3 inch UHD Touch/Bút cảm ứng/Win10/Đen)	Intel Core i7 1165G7	16GB	Onboard	512GB SSD	13.3 inch 4k cảm ứng	35339000	33499000
Laptop Dell Vostro 5402 (70231338) (i7 1165G7 16GBRAM/512GB SSD/MX330 2G/14.0 inch FHD/Win10/Xám)	Intel Core i7 1165G7	16GB	Nvidia MX330 2GB	512GB SSD	14 inch FHD	28269000	26999000
Laptop Dell Inspiron 3505 (Y1N1T1) (R3 3250U 8GB RAM/256GB SSD/15.6 inch FHD/Win10/Đen)	AMD R3 3250U	8GB	Onboard	256GB SSD	15.6 inch FHD	14999000	14689000
Laptop Dell Inspiron 5301 (7023601) (i7 1165G7 8GBRAM/512GB SSD/MX350 2G/13.3 inch FHD/Win10/Bạc)	Intel Core i7 1165G7	8GB	MX350 2G	512GB SSD	13.3 inch FHD	26989000	26289000
Laptop Lenovo Yoga Slim 7 14ITL05 (82A3002QVN) (i5 1135G7/8GB RAM/512GB SSD/14 FHD/Win/Xanh rêu)	Intel Core i5 1135G7	8GB	Onboard	512GB SSD	14 inch FHD	23739000	22999000
